TaskConfigId	ConfigId	TaskName	Endpoint	Method	SourceTable	PaginationEnabled	PaginationParam	LoadType	IsIncremental	WatermarkColumn	LookbackDays	TargetSchema	TargetTable	TargetPath	ExecutionOrder	RetryCount	TimeoutSeconds	RequestBody	DependencyTaskConfigId	IsActive	CreatedAt	CreatedBy	ModifiedAt	ModifiedBy	AuthType	SiteCode	DataBaseName	SiteName	ScheduleFrequency	ScheduleExpression	LastRunDate
13484	123	Assessments Bronze - SavePADimension6 - NLR	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	NLR	SAMMS-NLROBOT	NLROBOT	NULL	NULL	NULL
13485	123	Assessments Bronze - SavePADimension6 - PH	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	PH	SAMMS-Phoenix	Phoenix	NULL	NULL	NULL
13486	123	Assessments Bronze - SavePADimension6 - RE	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	RE	SAMMS-Reno	Reno	NULL	NULL	NULL
13487	123	Assessments Bronze - SavePADimension6 - RMD	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	RMD	SAMMS-Richmond	Richmond	NULL	NULL	NULL
13488	123	Assessments Bronze - SavePADimension6 - SFN	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	SFN	SAMMS-SFNv5	SFN	NULL	NULL	NULL
13489	123	Assessments Bronze - SavePADimension6 - SHP	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	SHP	SAMMS-Shreveport	Shreveport	NULL	NULL	NULL
13490	123	Assessments Bronze - SavePADimension6 - STN	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	STN	SAMMS-Staunton	Staunton	NULL	NULL	NULL
13491	123	Assessments Bronze - SavePADimension6 - STVN	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	STVN	SAMMS-Stevenson	Stevenson	NULL	NULL	NULL
13492	123	Assessments Bronze - SavePADimension6 - TE	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TE	SAMMS-Tempe	Tempe	NULL	NULL	NULL
13493	123	Assessments Bronze - SavePADimension6 - TEX	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TEX	SAMMS-Texarkana	Texarkana	NULL	NULL	NULL
13494	123	Assessments Bronze - SavePADimension6 - TTCA	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TTCA	SAMMS-BessemerV5	Bessemer	NULL	NULL	NULL
13495	123	Assessments Bronze - SavePADimension6 - TTCB	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TTCB	SAMMS-CullmanV5	Cullman	NULL	NULL	NULL
13496	123	Assessments Bronze - SavePADimension6 - TTCC	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TTCC	SAMMS-GrandBay	GrandBay	NULL	NULL	NULL
13497	123	Assessments Bronze - SavePADimension6 - TU	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TU	SAMMS-Tucson	Tucson	NULL	NULL	NULL
13498	123	Assessments Bronze - SavePADimension6 - V1	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V1	SAMMS-VCPHCS-I-MemphisV5	VCPHCS-I-Memphis	NULL	NULL	NULL
13499	123	Assessments Bronze - SavePADimension6 - V10	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V10	SAMMS-BoulderV5	Boulder	NULL	NULL	NULL
13500	123	Assessments Bronze - SavePADimension6 - V10A	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V10A	SAMMS-FortCollinsV5	FortCollins	NULL	NULL	NULL
13501	123	Assessments Bronze - SavePADimension6 - V11	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V11	SAMMS-VCPHCS-XI-NorthDenverV5	VCPHCS-XI-NorthDenver	NULL	NULL	NULL
13502	123	Assessments Bronze - SavePADimension6 - V12	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V12	SAMMS-VCPHCS-XII-DowntownDenverV5	VCPHCS-XII-DowntownDenver	NULL	NULL	NULL
13503	123	Assessments Bronze - SavePADimension6 - V12A	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V12A	SAMMS-CentennialV5	Centennial	NULL	NULL	NULL
13504	123	Assessments Bronze - SavePADimension6 - V14	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V14	SAMMS-VCPHCS-XIV-BridgewayV5	VCPHCS-XIV-Bridgeway	NULL	NULL	NULL
13505	123	Assessments Bronze - SavePADimension6 - V15	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V15	SAMMS-JoplinV5	Joplin	NULL	NULL	NULL
13506	123	Assessments Bronze - SavePADimension6 - V17	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V17	SAMMS-ColumbiaTNv5	ColumbiaTN	NULL	NULL	NULL
13507	123	Assessments Bronze - SavePADimension6 - V19	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V19	SAMMS-JacksonV5	Jackson	NULL	NULL	NULL
13508	123	Assessments Bronze - SavePADimension6 - V20	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V20	SAMMS-ParisV5	Paris	NULL	NULL	NULL
13509	123	Assessments Bronze - SavePADimension6 - V21	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V21	SAMMS-RaleighV5	Raleigh	NULL	NULL	NULL
13510	123	Assessments Bronze - SavePADimension6 - V5	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V5	SAMMS-NONTCv5	NONTC	NULL	NULL	NULL
13511	123	Assessments Bronze - SavePADimension6 - V5B	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V5B	SAMMS-HoumaV6	Houma	NULL	NULL	NULL
13512	123	Assessments Bronze - SavePADimension6 - V6	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V6	SAMMS-LCv5	LC	NULL	NULL	NULL
13513	123	Assessments Bronze - SavePADimension6 - V8	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V8	SAMMS-VCPHCS-VIII-MemphisV5	VCPHCS-VIII-Memphis	NULL	NULL	NULL
13514	123	Assessments Bronze - SavePADimension6 - V9	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	V9	SAMMS-NashvilleV5	Nashville	NULL	NULL	NULL
13515	123	Assessments Bronze - SavePADimension6 - VBRA	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	VBRA	SAMMS-BrainerdV6	Brainerd	NULL	NULL	NULL
13516	123	Assessments Bronze - SavePADimension6 - VBRP	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	VBRP	SAMMS-BrooklynParkV6	BrooklynPark	NULL	NULL	NULL
13517	123	Assessments Bronze - SavePADimension6 - VMIN	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	VMIN	SAMMS-MinneapolisV6	Minneapolis	NULL	NULL	NULL
13518	123	Assessments Bronze - SavePADimension6 - VWBY	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	VWBY	SAMMS-WoodburyV6	Woodbury	NULL	NULL	NULL
13519	123	Assessments Bronze - SavePADimension6 - WIL	NULL	SavePADimension6	PADimension6	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension6	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension6	8	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	WIL	SAMMS-Wilson	Wilson	NULL	NULL	NULL
13520	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - AHK	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	1	2026-08-13 11:17:12.317711	Joel	2026-08-14 08:59:59.407241	Joel	NULL	AHK	SAMMS-Ahoskie	Ahoskie	NULL	NULL	NULL
13521	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B12B	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	1	2026-08-13 11:17:12.317711	Joel	2026-08-14 08:59:59.407241	Joel	NULL	B12B	SAMMS-ColoradoSpringsV5	ColoradoSprings	NULL	NULL	NULL
13522	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B24	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	1	2026-08-13 11:17:12.317711	Joel	2026-08-14 08:59:59.407241	Joel	NULL	B24	SAMMS-PaintsvilleV5	Paintsville	NULL	NULL	NULL
13523	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B25	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B25	SAMMS-PikevilleV5	Pikeville	NULL	NULL	NULL
13524	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B26	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B26	SAMMS-HazardV5	Hazard	NULL	NULL	NULL
13525	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B27	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B27	SAMMS-SavannahV6	Savannah	NULL	NULL	NULL
13526	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B28	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B28	SAMMS-WestPlainesV5	WestPlaines	NULL	NULL	NULL
13527	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B29	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B29	SAMMS-PoplarBluffV5	PoplarBluff	NULL	NULL	NULL
13528	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B30	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B30	SAMMS-KCNv5	KCN	NULL	NULL	NULL
13529	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B31	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B31	SAMMS-DyersburgV5	Dyersburg	NULL	NULL	NULL
13530	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B33	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B33	SAMMS-Paducah	Paducah	NULL	NULL	NULL
13531	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B34	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B34	SAMMS-CorbinV5	Corbin	NULL	NULL	NULL
13532	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B35	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B35	SAMMS-LexingtonV5	Lexington	NULL	NULL	NULL
13533	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B35A	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B35A	SAMMS-BereaV5	Berea	NULL	NULL	NULL
13534	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B36	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B36	SAMMS-AshevilleV5	Asheville	NULL	NULL	NULL
13535	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B37	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B37	SAMMS-ClydeV5	Clyde	NULL	NULL	NULL
13536	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B38	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B38	SAMMS-SpartanburgV5	Spartanburg	NULL	NULL	NULL
13537	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B39	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B39	SAMMS-AikenV5	Aiken	NULL	NULL	NULL
13538	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B41	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B41	SAMMS-ChesapeakeV5	Chesapeake	NULL	NULL	NULL
13539	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B42	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42	SAMMS-VirginiaBeachV5	VirginiaBeach	NULL	NULL	NULL
13540	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B42A	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42A	SAMMS-NewportNewsV5	NewportNews	NULL	NULL	NULL
13541	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B42B	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42B	SAMMS-FranklinV5	Franklin	NULL	NULL	NULL
13542	123	Assessments Bronze - SaveAdmissionAssessmentsSubstanceUseHistory - B42C	NULL	SaveAdmissionAssessmentsSubstanceUseHistory	admissionassessmentsubstanceusehistory	0	NULL	FULL	0	NULL	15	assessments02	br_Admissionassessmentsubstanceusehistory	/lakehouse/bhg_bronze/Tables/assessments02/br_Admissionassessmentsubstanceusehistory	9	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42C	SAMMS-GlenAllenV5	GlenAllen	NULL	NULL	NULL
